level,start users,reach rate,reach rate delta,stall users,APU,win users APU,lose times per lose user,win rate,win user rate,lose user rate,lose rate,booster user percent,avg booster per booster user,retry af lose rate,revive_rate,ad imp per user,inter user percent,inter ad imp per inter user,rw imp per user,rw user percent,rw ad imp per rw user,ad revenue,iap user percent,IAP revenue,iap count,ARPU,acc_ARPU,revenue,drop users,drop rate,drop bf complete,drop af lose,drop af win,drop af lose APU,avg lose play time,avg win play time,avg play time
42,318,0.06287069988137604,0.0019770660340055358,10,1.5911949685534592,1.594155844155844,2.0816326105789265,0.6086955042103814,0.9685534591194969,0.1540880503144654,0.2015810276679842,0.46855345911949686,1.6107382539525248,0.9795918167430242,0.1324110671936759,1.5849056598789604,0.7075471698113207,1.1377777777777778,0.779874213836478,0.44654088050314467,1.7464788732394365,52.76409475086089,0.0,0.0,0,0.16592482626056884,6.138499238862102,52.76409475086089,3,0.009433962264150943,1.0,0.0,0.0,,8254.196070339023,5871.2954526391895,10599.353655951376
43,308,0.0608936338473705,0.002372479240806643,12,1.1753246753246753,1.1688741721854305,1.399999906666673,0.8342538601844619,0.9805194805194806,0.048701298701298704,0.058011049723756904,0.237012987012987,1.3287671214674424,0.9999999333333378,0.08011049723756906,1.1623376619602799,0.7305194805194806,1.0533333333333332,0.39285714285714285,0.2792207792207792,1.4069767441860466,33.61848642748979,0.0032467532362118402,11.99,1,0.14807950138795387,6.2865787402500555,45.608486427489794,4,0.012987012987012988,0.25,0.0,0.75,,5466.428545397959,5282.105958515858,7512.678016249944
44,297,0.05871886120996441,0.0005931198102016608,3,1.4983164983164983,1.4655172413793103,1.7959183306955444,0.651685214594166,0.9764309764309764,0.16498316498316498,0.19775280898876405,0.30976430976430974,1.510869563575142,0.9999999795918372,0.10786516853932585,1.4680134675191874,0.7777777777777778,1.225108225108225,0.5151515151515151,0.3164983164983165,1.627659574468085,39.42577641983188,0.0,0.0,0,0.1327467219522959,6.419325462202352,39.42577641983188,6,0.020202020202020204,0.5,0.16666666666666666,0.3333333333333333,2.0,6510.9431744193835,5729.306894576101,7540.732802237901
45,294,0.05812574139976275,0.0035587188612099642,18,1.8061224489795917,1.6360294117647058,1.9111110686419763,0.5122409378885998,0.9251700680272109,0.15306122448979592,0.16195856873822975,0.4965986394557823,1.534246574291612,0.9999999777777784,0.12429378531073447,1.6700680266428338,0.7482993197278912,1.2,0.7721088435374149,0.42857142857142855,1.8015873015873016,51.83196663740526,0.0034013605326484336,9.99,1,0.21027879808641245,6.629604260288764,61.82196663740526,5,0.017006802721088437,0.6,0.2,0.2,2.0,7176.88371258502,6049.735291893479,12072.516756404324
46,277,0.05476472914195334,0.0007908264136022143,4,1.1985559566787003,1.1906474820143884,1.1304347334593594,0.8373491025004669,1.0036101083032491,0.08303249097472924,0.0783132530120482,0.23104693140794225,1.2031249981201173,0.999999956521741,0.06325301204819277,1.1841155230382254,0.7906137184115524,1.0776255707762556,0.33212996389891697,0.24548736462093862,1.3529411764705883,32.06778054603443,0.0,0.0,0,0.11576816081600877,6.745372421104773,32.06778054603443,2,0.007220216606498195,0.5,0.0,0.5,,6374.0384370229285,6053.143882714696,6730.677629364908
47,275,0.054369315935152235,0.0025701858442071963,13,1.1127272727272728,1.1152416356877324,1.099999890000011,0.8790846283268428,0.9781818181818182,0.03636363636363636,0.03594771241830065,0.11636363636363636,1.1249999964843749,0.99999990000001,0.03594771241830065,1.0109090905414875,0.7563636363636363,1.0625,0.20727272727272728,0.1709090909090909,1.2127659574468086,22.471576151171718,0.0,0.0,0,0.08171482236789715,6.82708724347267,22.471576151171718,6,0.02181818181818182,0.5,0.0,0.5,,7419.9999325454555,6092.018585095903,6283.417854898778
48,262,0.051799130090945035,0.0017793594306049821,9,2.064885496183206,1.9566929133858268,2.4999999609375005,0.4695008226772712,0.9694656488549618,0.24427480916030533,0.2957486136783734,0.5572519083969466,1.6643835605038468,0.9843749846191409,0.12199630314232902,1.835877861894703,0.6793893129770993,1.3932584269662922,0.8893129770992366,0.5038167938931297,1.7651515151515151,44.82629440244096,0.0038167938785618554,19.99,1,0.247390436650538,7.074477680123208,64.81629440244096,3,0.011450381679389313,0.6666666666666666,0.0,0.3333333333333333,,5601.474996499079,5994.322832285699,7972.753621262619
49,253,0.05001977066034006,0.0011862396204033216,6,1.3715415019762847,1.3724696356275303,1.458333272569447,0.7118153301581202,0.9762845849802372,0.09486166007905138,0.10086455331412104,0.2648221343873518,1.4179104456449099,0.999999958333335,0.05187319884726225,1.280632410561015,0.766798418972332,1.0824742268041236,0.4505928853754941,0.2924901185770751,1.5405405405405406,22.756866360572065,0.0,0.0,0,0.08994808838170777,7.164425768504916,22.756866360572065,8,0.03162055335968379,0.5,0.125,0.375,2.0,7742.028549308489,6867.4089041022635,8916.918436554284
50,249,0.04922894424673784,0.003361012257809411,17,1.9558232931726907,1.9539748953974896,2.1864406409077857,0.49075963972106923,0.9598393574297188,0.23694779116465864,0.2648870636550308,0.5421686746987951,1.6740740728340193,0.9999999830508478,0.12114989733059549,1.979919677919711,0.7550200803212851,1.4308510638297873,0.8995983935742972,0.4939759036144578,1.8211382113821137,38.83997137259995,0.0,0.0,0,0.15598382077349376,7.32040958927841,38.83997137259995,7,0.028112449799196786,0.14285714285714285,0.14285714285714285,0.7142857142857143,2.0,6870.922475293859,6902.7615033879665,8533.258149855092
51,232,0.04586793198892843,0.001383946223803875,7,1.2198275862068966,1.1710526315789473,1.2499999218750049,0.8056534056363448,0.9827586206896551,0.06896551724137931,0.0706713780918728,0.21120689655172414,1.2244897934194086,0.9374999414062536,0.0706713780918728,1.1810344822495542,0.8017241379310345,1.0698924731182795,0.3232758620689655,0.25862068965517243,1.25,20.72003899814174,0.0,0.0,0,0.08931051292302473,7.409720102201435,20.72003899814174,4,0.017241379310344827,0.5,0.25,0.25,9.0,2762.799986186,6583.403505884472,6604.850803788367
52,227,0.04487939897192566,0.0019770660340055358,10,1.86784140969163,1.8401826484018264,2.437499949218751,0.51650930605312,0.9647577092511013,0.21145374449339208,0.2759433962264151,0.4713656387665198,1.3644859800331908,0.9791666462673616,0.09669811320754718,1.7400881049603136,0.6960352422907489,1.5253164556962024,0.6784140969162996,0.44933920704845814,1.5098039215686274,27.942737883636074,0.0,0.0,0,0.12309576160192102,7.532815863803356,27.942737883636074,1,0.004405286343612335,0.0,1.0,0.0,3.0,3995.4273470124554,5792.429221099347,11529.517853711452
53,218,0.04310003954132068,0.00276789244760775,14,2.467889908256881,2.167487684729064,3.7999999155555577,0.37732334853720906,0.9311926605504587,0.20642201834862386,0.31784386617100374,0.5642201834862385,1.8699186976667328,0.9777777560493832,0.10408921933085502,1.9541284394705833,0.7477064220183486,1.2760736196319018,1.0,0.5045871559633027,1.981818181818182,30.191235429356365,0.004587155942260753,9.98,2,0.18427172215301085,7.717087585956367,40.171235429356365,5,0.022935779816513763,0.6,0.2,0.2,19.0,2529.9824546608293,5725.9852188541945,10035.748660418249
54,205,0.04052985369711348,-0.00019770660340055358,-1,1.048780487804878,1.0490196078431373,1.249999687500078,0.9488367635697064,0.9951219512195122,0.01951219512195122,0.023255813953488372,0.03414634146341464,0.9999999857142858,0.7499998125000469,0.009302325581395349,0.980487804399762,0.8,1.0548780487804879,0.13658536585365855,0.12682926829268293,1.0769230769230769,14.872561812694032,0.0,0.0,0,0.07254908201314161,7.789636667969509,14.872561812694032,0,0.0,,,,,1863.5999627280007,5253.524507228664,5269.569375469106
55,209,0.0413206801107157,0.002372479240806643,12,1.5502392344497609,1.505050505050505,1.540540498904311,0.6111109149520519,0.9473684210526315,0.17703349282296652,0.17592592592592593,0.5023923444976076,1.8476190458594106,0.9999999729729737,0.12962962962962962,1.7799043053684669,0.7129186602870813,1.1610738255033557,0.9521531100478469,0.45933014354066987,2.0729166666666665,28.9676810798835,0.004784688972322063,3.062315264511705,1,0.15325357102581438,7.942890238995323,32.02999634439521,3,0.014354066985645933,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,8586.35086212921,5507.520199238626,8834.078427908205
56,198,0.03914590747330961,-0.0005931198102016608,-3,1.0808080808080809,1.064676616915423,2.499998750000625,0.9392518931568168,1.0151515151515151,0.010101010101010102,0.02336448598130841,0.025252525252525252,0.9999999800000003,0.99999950000025,0.004672897196261682,0.8939393934879094,0.7676767676767676,1.006578947368421,0.12121212121212122,0.11616161616161616,1.0434782608695652,14.321192329159128,0.0,0.0,0,0.07232925418767236,8.015219493182995,14.321192329159128,0,0.0,,,,,1333.1999733360005,5116.45273377291,5310.864075091814
57,203,0.040134440490312374,0.0015816528272044287,8,1.064039408866995,1.06,0.9999997500000625,0.925925488683334,0.9852216748768473,0.019704433497536946,0.018518518518518517,0.11822660098522167,1.2499999947916667,0.9999997500000625,0.027777777777777776,0.9999999995073892,0.7487684729064039,1.019736842105263,0.23645320197044334,0.18719211822660098,1.263157894736842,16.294354449632742,0.0,0.0,0,0.0802677559095209,8.095487249092516,16.294354449632742,2,0.009852216748768473,0.5,0.0,0.5,,15155.999621100009,4701.8199976490905,5199.627448431555
58,195,0.03855278766310795,0.0009885330170027679,5,1.676923076923077,1.6825396825396826,1.911764649653981,0.5779814710883484,0.9692307692307692,0.17435897435897435,0.19877675840978593,0.46153846153846156,1.5111111094320988,0.9411764429065753,0.14067278287461774,1.6666666658119658,0.764102564102564,1.2281879194630871,0.7282051282051282,0.4256410256410256,1.7108433734939759,31.07072512190315,0.0,0.0,0,0.15933705190719563,8.254824300999712,31.07072512190315,1,0.005128205128205128,0.0,0.0,1.0,,3933.1230708721187,5154.544970817701,5429.157478177497
59,190,0.03756425464610518,0.003361012257809411,17,2.026315789473684,1.9606741573033708,2.073170681142179,0.4623375434508655,0.9368421052631579,0.21578947368421053,0.22077922077922077,0.5368421052631579,1.7549019590638217,0.9999999756097567,0.12727272727272726,1.831578946404432,0.7,1.2857142857142858,0.9315789473684211,0.47368421052631576,1.9666666666666666,25.164973418189163,0.005263157867036012,6.12463052902341,2,0.1646821260379609,8.419506427037673,31.289603947212573,5,0.02631578947368421,0.4,0.2,0.4,7.0,4992.94117059654,5397.404491349773,6248.28136644552
60,173,0.03420324238829577,0.0007908264136022143,4,1.23121387283237,1.2254335260115607,1.384615278106517,0.812206221957876,1.0,0.07514450867052024,0.08450704225352113,0.21965317919075145,1.3157894702216066,0.9999999230769291,0.06572769953051644,1.1907514443984095,0.7687861271676301,1.0751879699248121,0.36416184971098264,0.2658959537572254,1.3695652173913044,13.370566938520703,0.0,0.0,0,0.07728651409549539,8.496792941133169,13.370566938520703,3,0.017341040462427744,0.3333333333333333,0.0,0.6666666666666666,,984.0555500885802,5255.416181933286,5003.617798427425
61,169,0.033412415974693556,0.001383946223803875,7,1.165680473372781,1.170731707317073,1.3749998281250215,0.8324869250948722,0.9704142011834319,0.047337278106508875,0.05583756345177665,0.15384615384615385,1.3846153792899407,0.8749998906250137,0.03553299492385787,1.0650887567662197,0.7396449704142012,1.024,0.3076923076923077,0.21301775147928995,1.4444444444444444,13.418430892987354,0.00591715972830083,4.99,1,0.108925626585724,8.605718567718894,18.408430892987354,3,0.01775147928994083,0.0,0.0,1.0,,20192.636180066944,4990.914631103101,6124.554282214541
62,163,0.03222617635429023,0.00039541320680110717,2,1.0674846625766872,1.0569620253164558,0.99999980000004,0.9080455073327836,0.9693251533742331,0.03067484662576687,0.028735632183908046,0.03680981595092025,1.4999999750000004,0.99999980000004,0.0,0.9509202448153864,0.7852760736196319,1.046875,0.12883435582822086,0.09815950920245399,1.3125,10.958373036597063,0.0,0.0,0,0.06722928243311081,8.672947850152005,10.958373036597063,0,0.0,,,,,53342.19893315602,3737.9999976341774,5280.36809492002
63,161,0.03183076314748912,0.00019770660340055358,1,1.4099378881987579,1.389937106918239,1.3888888117283993,0.7004402509267728,0.9875776397515528,0.11180124223602485,0.11013215859030837,0.2732919254658385,1.36363636053719,0.9999999444444475,0.039647577092511016,1.2422360240731454,0.7577639751552795,1.0655737704918034,0.43478260869565216,0.2919254658385093,1.4893617021276595,16.882854067359236,0.006211180085644845,3.061906577429335,1,0.12388050089930791,8.796828351051312,19.944760644788573,4,0.024844720496894408,0.25,0.0,0.75,,3466.71998613312,3979.371066679641,4477.407606262279
64,160,0.03163305654408857,0.0011862396204033216,6,2.3375,2.2745098039215685,2.274509759323338,0.40909081392807267,0.95625,0.31875,0.31016042780748665,0.58125,1.8387096754422478,0.9999999803921573,0.11497326203208556,2.174999998640625,0.7625,1.4754098360655739,1.05,0.53125,1.9764705882352942,33.43613874840979,0.006249999960937501,3.061906577429335,1,0.2281127832864945,9.024941134337807,36.49804532583912,2,0.0125,0.5,0.5,0.0,7.0,3696.8189623303288,3761.07189296662,5023.241633820356
65,157,0.03103993673388691,0.0029655990510083037,15,1.7006369426751593,1.6598639455782314,1.6249999492187517,0.5505616162942988,0.9363057324840764,0.20382165605095542,0.1947565543071161,0.5095541401273885,1.5999999980000001,0.9999999687500011,0.1348314606741573,1.5859872601363139,0.6942675159235668,1.0825688073394495,0.8343949044585988,0.47770700636942676,1.7466666666666666,22.02928192305665,0.00636942671102276,3.061906577429335,1,0.15981648726424194,9.18475762160205,25.091188500485984,8,0.050955414012738856,0.125,0.5,0.375,2.5,4010.8076845946007,4062.340133290925,4711.904520245274
66,142,0.02807433768287861,0.00019770660340055358,1,1.0492957746478873,1.05,0.99999950000025,0.9395968109547324,0.9859154929577465,0.014084507042253521,0.013422818791946308,0.04225352112676056,1.1666666472222225,0.99999950000025,0.0,0.9577464781987701,0.7816901408450704,1.018018018018018,0.1619718309859155,0.14788732394366197,1.0952380952380953,10.561968312826211,0.0,0.0,0,0.07438005854102966,9.259137680143079,10.561968312826211,1,0.007042253521126761,0.0,0.0,1.0,,5379.9997310000135,3785.871425867235,3948.1690113041063
67,141,0.027876631079478055,0.001383946223803875,7,1.2198581560283688,1.2279411764705883,1.8888886790123691,0.7906973112494907,0.9645390070921985,0.06382978723404255,0.09883720930232558,0.23404255319148937,1.3030302990817264,0.9999998888889013,0.040697674418604654,1.1702127651275087,0.7659574468085106,1.037037037037037,0.375886524822695,0.28368794326241137,1.325,11.51496997841777,0.0,0.0,0,0.08166645374764377,9.340804133890723,11.51496997841777,4,0.028368794326241134,0.75,0.0,0.25,,3803.176448216609,4149.830879301595,4453.581696435568
68,135,0.026690391459074734,0.0005931198102016608,3,1.6,1.5488721804511278,2.1499998925000052,0.6157405269419466,0.9851851851851852,0.14814814814814814,0.19907407407407407,0.35555555555555557,1.6041666633246527,0.8999999550000022,0.09722222222222222,1.4888888877860083,0.725925925925926,1.1122448979591837,0.6814814814814815,0.37037037037037035,1.84,13.531313069196546,0.0,0.0,0,0.10023194866071515,9.441036082551438,13.531313069196546,3,0.022222222222222223,0.3333333333333333,0.0,0.6666666666666666,,3967.139525657815,4340.8496207963535,5251.414769743515
69,132,0.02609727164887307,0.0007908264136022143,4,2.022727272727273,2.007751937984496,2.3888887561728467,0.4831459335101158,0.9772727272727273,0.13636363636363635,0.16104868913857678,0.49242424242424243,2.015384612284024,0.9999999444444475,0.11610486891385768,1.8712121197945364,0.7803030303030303,1.1553398058252426,0.9696969696969697,0.4393939393939394,2.206896551724138,19.5254478980379,0.007575757518365474,7.282225059592875,1,0.20308843149720285,9.644124514048642,26.807672957630775,4,0.030303030303030304,0.0,0.25,0.75,3.0,6318.697659723959,4335.248058654846,7880.01743727906
70,130,0.025701858442071967,0.00276789244760775,14,4.176923076923077,4.3277310924369745,3.9999999183673487,0.21915282424224342,0.9153846153846154,0.3769230769230769,0.36095764272559855,0.7615384615384615,3.0303030272421183,0.9795918167430242,0.15285451197053407,3.653846151035503,0.6846153846153846,2.101123595505618,2.2153846153846155,0.7,3.1648351648351647,32.35285535462447,0.007692307633136095,3.0472398889165473,1,0.27230842495031554,9.916432938998957,35.40009524354102,5,0.038461538461538464,0.4,0.4,0.2,6.0,5162.852038182218,5593.93276840846,9851.206346078981
71,117,0.023131672597864767,0.00039541320680110717,2,1.0940170940170941,1.0948275862068966,0.99999980000004,0.9062495114748728,0.9914529914529915,0.042735042735042736,0.0390625,0.19658119658119658,1.1304347776937618,0.99999980000004,0.0234375,1.0940170930820368,0.7094017094017094,1.036144578313253,0.358974358974359,0.27350427350427353,1.3125,9.638598801015455,0.0,0.0,0,0.08238118633346543,9.998814125332423,9.638598801015455,0,0.0,,,,,7800.799843984003,5648.155167544694,5969.214871099823
72,116,0.022933965994464216,0.0007908264136022143,4,1.7586206896551724,1.7586206896551724,1.809523723356013,0.568627258650584,1.0,0.1810344827586207,0.18627450980392157,0.4396551724137931,1.8039215650903497,0.9999999523809546,0.12254901960784313,1.8620689639120096,0.7844827586206896,1.1428571428571428,0.9655172413793104,0.4482758620689655,2.1538461538461537,13.120090491835478,0.0,0.0,0,0.11310422837789205,10.111918353710315,13.120090491835478,0,0.0,,,,,6382.552614782756,5866.525857011616,6862.714281257978
73,112,0.022143139580862,0.00019770660340055358,1,1.1160714285714286,1.1181818181818182,1.199999760000048,0.879999507200276,0.9821428571428571,0.044642857142857144,0.048,0.24107142857142858,1.3333333283950617,0.99999980000004,0.104,1.1517857132573341,0.6785714285714286,1.0,0.4732142857142857,0.32142857142857145,1.4722222222222223,8.194783357962995,0.0,0.0,0,0.07316770855324103,10.185086062263556,8.194783357962995,2,0.017857142857142856,0.0,0.0,1.0,,4990.833250152779,6153.754539860223,6296.025856641358
74,111,0.021945432977461446,0.0007908264136022143,4,1.4054054054054055,1.4018691588785046,1.7142855918367434,0.6858971369166327,0.963963963963964,0.12612612612612611,0.15384615384615385,0.2702702702702703,1.6666666611111112,0.8571427959183717,0.08974358974358974,1.3603603591348106,0.6756756756756757,1.1333333333333333,0.5945945945945946,0.2972972972972973,2.0,7.266547640319064,0.0,0.0,0,0.0654643931560276,10.250550455419583,7.266547640319064,3,0.02702702702702703,0.3333333333333333,0.0,0.6666666666666666,,9684.999959645833,6218.289713814683,8244.748085309353
75,107,0.021154606563859233,0.0011862396204033216,6,2.9158878504672896,2.9019607843137254,3.3928570216836778,0.3269230077662868,0.9532710280373832,0.2616822429906542,0.30448717948717946,0.7476635514018691,2.2749999971562502,0.9999999642857155,0.1891025641025641,2.7476635488339594,0.6915887850467289,1.4864864864864864,1.719626168224299,0.6822429906542056,2.5205479452054793,18.18500356492268,0.018691588610358984,23.646508394778124,2,0.39094870990374586,10.64149916532333,41.831511959700805,3,0.028037383177570093,0.6666666666666666,0.3333333333333333,0.0,4.0,6652.863150891723,7548.813718089399,11393.131973912115
76,101,0.019968366943455912,0.00019770660340055358,1,1.2871287128712872,1.2828282828282829,1.1111109876543348,0.7615380807694211,0.9801980198019802,0.0891089108910891,0.07692307692307693,0.36633663366336633,1.1621621590211832,0.9999998888889013,0.08461538461538462,1.2673267314184884,0.6831683168316832,1.0724637681159421,0.5346534653465347,0.37623762376237624,1.4210526315789473,6.941069754711418,0.0,0.0,0,0.06872346291793484,10.710222628241265,6.941069754711418,2,0.019801980198019802,0.5,0.0,0.5,,4296.699957033001,8017.12120402311,12617.00916273669
77,100,0.019770660340055358,0.0,0,1.18,1.17,1.14285697959186,0.8474571674808583,1.0,0.07,0.06779661016949153,0.29,1.2413793060642093,0.9999998571428775,0.07627118644067797,1.14999999885,0.7,1.0571428571428572,0.41,0.33,1.2424242424242424,6.583554422997969,0.0,0.0,0,0.06583554422997968,10.776058172471245,6.583554422997969,0,0.0,,,,,13539.874830751565,8021.6299919783705,9588.50925038101
78,101,0.019968366943455912,0.0005931198102016608,3,2.4752475247524752,2.46,2.2499998875000053,0.3999998976000262,0.9900990099009901,0.19801980198019803,0.18,0.6237623762376238,1.6984126957168053,0.9999999500000024,0.124,1.9801980178413883,0.7128712871287128,1.2361111111111112,1.099009900990099,0.6138613861386139,1.7903225806451613,11.7825844001143,0.0,0.0,0,0.1166592514862802,10.892717423957526,11.7825844001143,0,0.0,,,,,7001.622206663062,7924.529992075471,10176.289648154283
79,98,0.01937524713325425,0.00039541320680110717,2,1.0918367346938775,1.09375,0.9999997500000625,0.8971957334268111,0.9795918367346939,0.04081632653061224,0.037383177570093455,0.20408163265306123,1.0999999944999999,0.9999997500000625,0.037383177570093455,1.1326530600687215,0.7551020408163265,1.027027027027027,0.35714285714285715,0.29591836734693877,1.206896551724138,5.636348325779571,0.0,0.0,0,0.057513758426322156,10.950231182383849,5.636348325779571,0,0.0,,,,,3200.499919987502,8164.58332482856,8397.35999160264
80,97,0.019177540529853696,0.0009885330170027679,5,2.556701030927835,2.5698924731182795,2.2857142040816356,0.37499990322583143,0.9587628865979382,0.28865979381443296,0.25806451612903225,0.5670103092783505,2.4363636319338844,0.9999999642857155,0.12903225806451613,2.4536082448931875,0.7422680412371134,1.2777777777777777,1.5051546391752577,0.5876288659793815,2.56140350877193,15.166615631949906,0.0,0.0,0,0.15635686218505057,11.1065880445689,15.166615631949906,1,0.010309278350515464,0.0,1.0,0.0,2.0,5096.734367036353,8801.354829245856,11639.52865500667
81,92,0.01818900751285093,0.0,0,1.0434782608695652,1.010752688172043,0.0,0.9687493642582298,1.0108695652173914,0.0,0.0,0.13043478260869565,1.0833333243055556,0.0,0.020833333333333332,1.0326086945297732,0.7282608695652174,1.0,0.30434782608695654,0.2608695652173913,1.1666666666666667,4.726823505317117,0.0,0.0,0,0.05137851636214257,11.157966560931042,4.726823505317117,0,0.0,,,,,0.0,8612.516119771488,8621.752678901341
82,92,0.01818900751285093,-0.00039541320680110717,-2,1.0978260869565217,1.0978260869565217,0.9999997500000625,0.910890520929675,1.0,0.043478260869565216,0.039603960396039604,0.07608695652173914,1.285714267346939,0.9999997500000625,0.0,1.0434782597353498,0.7717391304347826,1.0,0.2717391304347826,0.22826086956521738,1.1904761904761905,4.444969188582114,0.0,0.0,0,0.04831488248458819,11.20628144341563,4.444969188582114,0,0.0,,,,,3458.249913543752,7699.608687283035,8628.239574345584
83,94,0.018584420719652037,0.0007908264136022143,4,2.3191489361702127,2.3516483516483517,2.652173797731574,0.41743107202680024,0.9680851063829787,0.24468085106382978,0.2798165137614679,0.6170212765957447,1.9137931001486326,0.999999956521741,0.16055045871559634,2.2234042529538254,0.7127659574468085,1.3432835820895523,1.2659574468085106,0.6063829787234043,2.087719298245614,11.20971085812643,0.0,0.0,0,0.11925224317155776,11.325533686587187,11.20971085812643,2,0.02127659574468085,1.0,0.0,0.0,,7032.180316340688,8872.098891349342,10163.460519629303
84,90,0.017793594306049824,0.0007908264136022143,4,1.0666666666666667,1.0555555555555556,0.99999950000025,0.937499394531641,1.0,0.022222222222222223,0.020833333333333332,0.1,0.9999999888888891,0.99999950000025,0.03125,0.9666666655925926,0.7333333333333333,1.0,0.23333333333333334,0.2111111111111111,1.105263157894737,3.971603321430967,0.0,0.0,0,0.044128925793677415,11.369662612380864,3.971603321430967,0,0.0,,,,,17210.499139475043,7736.355546959606,8403.967382169601
85,86,0.017002767892447607,0.0,0,1.6395348837209303,1.6470588235294117,1.4705881487889323,0.6028366229064016,0.9883720930232558,0.19767441860465115,0.1773049645390071,0.7093023255813954,1.3934426206664874,0.999999941176474,0.15602836879432624,1.7093023235938347,0.6046511627906976,1.1923076923076923,0.9883720930232558,0.627906976744186,1.5740740740740742,10.000691166645705,0.0,0.0,0,0.11628710658890355,11.485949718969767,10.000691166645705,0,0.0,,,,,9251.119962995519,8604.435283994782,13934.054532787224
86,86,0.017002767892447607,0.00019770660340055358,1,1.0,1.0,0.0,0.9883714034618115,0.9883720930232558,0.0,0.0,0.011627906976744186,0.9999999000000099,0.0,0.0,0.860465115278529,0.686046511627907,1.0,0.1744186046511628,0.1744186046511628,1.0,3.9514676788205096,0.0,0.0,0,0.04594729859093616,11.531897017560704,3.9514676788205096,0,0.0,,,,,0.0,6685.435286252429,6685.435286252429
87,86,0.017002767892447607,0.00019770660340055358,1,1.0813953488372092,1.0813953488372092,1.333332888889037,0.9247305861953207,1.0,0.03488372093023256,0.043010752688172046,0.12790697674418605,1.6363636214876036,0.9999996666667778,0.053763440860215055,1.0697674406165496,0.686046511627907,1.0338983050847457,0.36046511627906974,0.26744186046511625,1.3478260869565217,3.62739345167597,0.0,0.0,0,0.04217899362413919,11.574076011184843,3.62739345167597,0,0.0,,,,,10916.749727081256,7116.360456841442,7808.85554687905
88,85,0.016805061289047053,0.0,0,1.4470588235294117,1.430232558139535,2.0999997900000213,0.6991866451188182,1.011764705882353,0.11764705882352941,0.17073170731707318,0.3058823529411765,1.5769230708579882,0.99999990000001,0.14634146341463414,1.3999999983529412,0.7176470588235294,1.098360655737705,0.611764705882353,0.32941176470588235,1.8571428571428572,6.1342244819940595,0.0,0.0,0,0.07216734684698893,11.646243358031832,6.1342244819940595,0,0.0,,,,,8953.90471926712,7586.918595829165,8921.233636522213
89,85,0.016805061289047053,0.0007908264136022143,4,1.0823529411764705,1.0833333333333333,0.9999990000010001,0.9130428927224927,0.9882352941176471,0.011764705882352941,0.010869565217391304,0.09411764705882353,0.9999999875000002,0.9999990000010001,0.010869565217391304,0.9647058812179932,0.6941176470588235,1.0677966101694916,0.2235294117647059,0.2,1.1176470588235294,4.871884731205288,0.0,0.0,0,0.05731629095535633,11.703559648987188,4.871884731205288,0,0.0,,,,,61549.99384500061,7241.2261818556835,8048.047049355239
90,82,0.016211941478845394,0.00019770660340055358,1,2.1463414634146343,2.1358024691358026,2.4074073182441733,0.4602271236764429,0.9878048780487805,0.32926829268292684,0.3693181818181818,0.7073170731707317,2.051724134393579,0.9629629272976693,0.1875,2.329268289842356,0.6585365853658537,1.3148148148148149,1.4634146341463414,0.6341463414634146,2.3076923076923075,16.65668755703811,0.012195121802498515,6.054234879887633,2,0.2769624687429969,11.980522117730185,22.710922436925745,1,0.012195121951219513,0.0,0.0,1.0,,5765.046144976853,7581.135793109709,8902.643829518738
91,81,0.01601423487544484,0.00019770660340055358,1,1.0493827160493827,1.05,0.9999990000010001,0.9411758505194396,0.9876543209876543,0.012345679012345678,0.011764705882352941,0.037037037037037035,0.9999999666666678,0.9999990000010001,0.011764705882352941,0.9259259247828076,0.7160493827160493,1.0344827586206897,0.18518518518518517,0.16049382716049382,1.1538461538461537,2.8071851483473598,0.0,0.0,0,0.03465660676972049,12.015178724499906,2.8071851483473598,0,0.0,,,,,1528.9998471000151,7418.949990726313,7366.999990904938
92,81,0.01601423487544484,-0.00019770660340055358,-1,1.0987654320987654,1.0853658536585367,0.9999990000010001,0.921347724530109,1.0123456790123457,0.012345679012345678,0.011235955056179775,0.012345679012345678,0.9999999000000099,0.9999990000010001,0.0,0.9012345667885994,0.7777777777777778,1.0,0.12345679012345678,0.12345679012345678,1.0,2.833491374580054,0.0,0.0,0,0.03498137499481548,12.050160099494722,2.833491374580054,1,0.012345679012345678,0.0,0.0,1.0,,3671.9996328000366,6435.573162883448,6593.144570369705
93,82,0.016211941478845394,0.0,0,1.2926829268292683,1.2962962962962963,1.299999870000013,0.764150532485091,0.9878048780487805,0.12195121951219512,0.12264150943396226,0.32926829268292684,1.3333333283950617,0.99999990000001,0.08490566037735849,1.2804878033164784,0.6585365853658537,1.1481481481481481,0.524390243902439,0.3902439024390244,1.34375,5.041399024787998,0.0,0.0,0,0.06148047591204875,12.11164057540677,5.041399024787998,0,0.0,,,,,10248.615305779882,6810.320979246518,7718.797864128939
94,83,0.01640964808224595,0.0,0,1.927710843373494,1.8024691358024691,2.749999862500007,0.5062498164844416,0.9759036144578314,0.24096385542168675,0.34375,0.5421686746987951,1.9999999955555554,0.9999999500000024,0.225,1.9156626482943826,0.6385542168674698,1.320754716981132,1.072289156626506,0.5421686746987951,1.9777777777777779,7.399406125358954,0.0,0.0,0,0.08914947138986692,12.200790046796637,7.399406125358954,0,0.0,,,,,8819.436347601024,6637.728386867003,8108.080876391117
